date,figure,fyear,measure,period,type,value
2016-03-31,common-outstanding-diluted,2016.0,period,Q1,common,1156548459
2015-12-31,common-outstanding-diluted,2015.0,period,TTM-3.25,common,1334464883
2015-12-31,common-outstanding-diluted,2015.0,period,FY,common,1334464883
2015-12-31,common-outstanding-diluted,2015.0,period,Q4,common,1307132804
2015-12-31,common-outstanding-diluted,2015.0,period,H2,common,1292603795
2015-09-30,common-outstanding-diluted,2015.0,period,TTM-3.5,common,1370571494
2015-09-30,common-outstanding-diluted,2015.0,period,9M,common,1357108784
2015-09-30,common-outstanding-diluted,2015.0,period,Q3,common,1279072748
2015-06-30,common-outstanding-diluted,2015.0,period,TTM-3.75,common,1401419852
2015-06-30,common-outstanding-diluted,2015.0,period,H1,common,1376325971
2015-06-30,common-outstanding-diluted,2015.0,period,Q2,common,1365390431
2015-03-31,common-outstanding-diluted,2015.0,period,TTM-4,common,1425991836
2015-03-31,common-outstanding-diluted,2015.0,period,Q1,common,1386263549
2014-12-31,common-outstanding-diluted,2014.0,period,TTM-4.25,common,1447553652
2014-12-31,common-outstanding-diluted,2014.0,period,FY,common,1447553652
2014-12-31,common-outstanding-diluted,2014.0,period,Q4,common,1410959623
2014-12-31,common-outstanding-diluted,2014.0,period,H2,common,1426743021
2014-09-30,common-outstanding-diluted,2014.0,period,TTM-4.5,common,1464757120
2014-09-30,common-outstanding-diluted,2014.0,period,9M,common,1459483233
2014-09-30,common-outstanding-diluted,2014.0,period,Q3,common,1442067842
2014-06-30,common-outstanding-diluted,2014.0,period,TTM-4.75,common,1475657551
2014-06-30,common-outstanding-diluted,2014.0,period,H1,common,1468364283
2014-06-30,common-outstanding-diluted,2014.0,period,Q2,common,1464676330
2014-03-31,common-outstanding-diluted,2014.0,period,TTM-5,common,1480164768
2014-03-31,common-outstanding-diluted,2014.0,period,Q1,common,1472510813
2013-12-31,common-outstanding-diluted,2013.0,period,TTM-5.25,common,1481206797
2013-12-31,common-outstanding-diluted,2013.0,period,FY,common,1481206797
2013-12-31,common-outstanding-diluted,2013.0,period,Q4,common,1480578781
2013-12-31,common-outstanding-diluted,2013.0,period,H2,common,1482950982
2013-09-30,common-outstanding-diluted,2013.0,period,TTM-5.5,common,1479479921
2013-09-30,common-outstanding-diluted,2013.0,period,9M,common,1481410873
2013-09-30,common-outstanding-diluted,2013.0,period,Q3,common,1485322858
2013-06-30,common-outstanding-diluted,2013.0,period,TTM-5.75,common,1518778635
2013-06-30,common-outstanding-diluted,2013.0,period,H1,common,1479462612
2013-06-30,common-outstanding-diluted,2013.0,period,Q2,common,1482246618
