date,figure,fyear,measure,period,type,value
2010-09-30,common-outstanding-diluted,2010.0,period,9M,common,767000000
2010-09-30,common-outstanding-diluted,2010.0,period,Q3,common,799000000
2010-06-30,common-outstanding-diluted,2010.0,period,TTM-8.75,common,711500000
2010-06-30,common-outstanding-diluted,2010.0,period,H1,common,751000000
2010-06-30,common-outstanding-diluted,2010.0,period,Q2,common,800000000
2010-03-31,common-outstanding-diluted,2010.0,period,TTM-9,common,682250000
2010-03-31,common-outstanding-diluted,2010.0,period,Q1,common,701000000
2009-12-31,common-outstanding-diluted,2009.0,period,TTM-9.25,common,670000000
2009-12-31,common-outstanding-diluted,2009.0,period,FY,common,670000000
2009-12-31,common-outstanding-diluted,2009.0,period,Q4,common,673000000
2009-12-31,common-outstanding-diluted,2009.0,period,H2,common,672000000
2009-09-30,common-outstanding-diluted,2009.0,period,9M,common,669000000
2009-09-30,common-outstanding-diluted,2009.0,period,Q3,common,671000000
2009-06-30,common-outstanding-diluted,2009.0,period,H1,common,668000000
2009-06-30,common-outstanding-diluted,2009.0,period,Q2,common,684000000
2009-03-31,common-outstanding-diluted,2009.0,period,Q1,common,652000000
2008-12-31,common-outstanding-diluted,2008.0,period,FY,common,689000000
