date,figure,fyear,measure,period,type,value
2009-12-31,common-outstanding-diluted,2009.0,period,FY,common,449500000
2009-12-31,common-outstanding-diluted,2009.0,period,Q4,common,441400000
2009-12-31,common-outstanding-diluted,2009.0,period,H2,common,442900000
2009-09-30,common-outstanding-diluted,2009.0,period,9M,common,452200000
2009-09-30,common-outstanding-diluted,2009.0,period,Q3,common,444600000
2009-06-30,common-outstanding-diluted,2009.0,period,H1,common,456100000
2009-06-30,common-outstanding-diluted,2009.0,period,Q2,common,450700000
2009-03-31,common-outstanding-diluted,2009.0,period,Q1,common,461500000
2008-12-31,common-outstanding-diluted,2008.0,period,TTM-9.75,common,488300000
2008-12-31,common-outstanding-diluted,2008.0,period,FY,common,488300000
