date,figure,fyear,measure,period,type,value
2018-09-30,common-outstanding-diluted,2018.0,period,9M,common,567000000
2018-09-30,common-outstanding-diluted,2018.0,period,Q3,common,568000000
2018-06-30,common-outstanding-diluted,2018.0,period,TTM-0.75,common,566750000
2018-06-30,common-outstanding-diluted,2018.0,period,H1,common,566000000
2018-06-30,common-outstanding-diluted,2018.0,period,Q2,common,567000000
2018-03-31,common-outstanding-diluted,2018.0,period,TTM-1,common,568500000
2018-03-31,common-outstanding-diluted,2018.0,period,Q1,common,565000000
2017-12-31,common-outstanding-diluted,2017.0,period,TTM-1.25,common,572000000
2017-12-31,common-outstanding-diluted,2017.0,period,FY,common,572000000
2017-12-31,common-outstanding-diluted,2017.0,period,Q4,common,566000000
2017-12-31,common-outstanding-diluted,2017.0,period,H2,common,568000000
2017-09-30,common-outstanding-diluted,2017.0,period,TTM-1.5,common,576500000
2017-09-30,common-outstanding-diluted,2017.0,period,9M,common,574000000
2017-09-30,common-outstanding-diluted,2017.0,period,Q3,common,569000000
2017-06-30,common-outstanding-diluted,2017.0,period,TTM-1.75,common,581250000
2017-06-30,common-outstanding-diluted,2017.0,period,H1,common,576000000
2017-06-30,common-outstanding-diluted,2017.0,period,Q2,common,574000000
2017-03-31,common-outstanding-diluted,2017.0,period,TTM-2,common,586500000
2017-03-31,common-outstanding-diluted,2017.0,period,Q1,common,579000000
2016-12-31,common-outstanding-diluted,2016.0,period,TTM-2.25,common,591000000
2016-12-31,common-outstanding-diluted,2016.0,period,FY,common,591000000
2016-12-31,common-outstanding-diluted,2016.0,period,Q4,common,584000000
2016-12-31,common-outstanding-diluted,2016.0,period,H2,common,587000000
2016-09-30,common-outstanding-diluted,2016.0,period,TTM-2.5,common,595500000
2016-09-30,common-outstanding-diluted,2016.0,period,9M,common,593000000
2016-09-30,common-outstanding-diluted,2016.0,period,Q3,common,589000000
2016-06-30,common-outstanding-diluted,2016.0,period,TTM-2.75,common,602000000
2016-06-30,common-outstanding-diluted,2016.0,period,H1,common,595000000
2016-06-30,common-outstanding-diluted,2016.0,period,Q2,common,594000000
2016-03-31,common-outstanding-diluted,2016.0,period,TTM-3,common,610500000
2016-03-31,common-outstanding-diluted,2016.0,period,Q1,common,597000000
2015-12-31,common-outstanding-diluted,2015.0,period,TTM-3.25,common,621000000
2015-12-31,common-outstanding-diluted,2015.0,period,FY,common,621000000
2015-12-31,common-outstanding-diluted,2015.0,period,Q4,common,603000000
2015-12-31,common-outstanding-diluted,2015.0,period,H2,common,609000000
2015-09-30,common-outstanding-diluted,2015.0,period,TTM-3.5,common,632500000
2015-09-30,common-outstanding-diluted,2015.0,period,9M,common,627000000
2015-09-30,common-outstanding-diluted,2015.0,period,Q3,common,615000000
2015-06-30,common-outstanding-diluted,2015.0,period,TTM-3.75,common,642000000
2015-06-30,common-outstanding-diluted,2015.0,period,H1,common,633000000
2015-06-30,common-outstanding-diluted,2015.0,period,Q2,common,627000000
2015-03-31,common-outstanding-diluted,2015.0,period,TTM-4,common,650000000
2015-03-31,common-outstanding-diluted,2015.0,period,Q1,common,639000000
2014-12-31,common-outstanding-diluted,2014.0,period,TTM-4.25,common,656000000
2014-12-31,common-outstanding-diluted,2014.0,period,FY,common,656000000
2014-12-31,common-outstanding-diluted,2014.0,period,Q4,common,649000000
2014-12-31,common-outstanding-diluted,2014.0,period,H2,common,651000000
2014-09-30,common-outstanding-diluted,2014.0,period,TTM-4.5,common,659250000
2014-09-30,common-outstanding-diluted,2014.0,period,9M,common,658000000
2014-09-30,common-outstanding-diluted,2014.0,period,Q3,common,653000000
2014-06-30,common-outstanding-diluted,2014.0,period,TTM-4.75,common,662250000
2014-06-30,common-outstanding-diluted,2014.0,period,H1,common,661000000
2014-06-30,common-outstanding-diluted,2014.0,period,Q2,common,659000000
2014-03-31,common-outstanding-diluted,2014.0,period,TTM-5,common,663250000
2014-03-31,common-outstanding-diluted,2014.0,period,Q1,common,663000000
2013-12-31,common-outstanding-diluted,2013.0,period,TTM-5.25,common,663000000
2013-12-31,common-outstanding-diluted,2013.0,period,FY,common,663000000
2013-12-31,common-outstanding-diluted,2013.0,period,Q4,common,663000000
2013-12-31,common-outstanding-diluted,2013.0,period,H2,common,663000000
2013-09-30,common-outstanding-diluted,2013.0,period,TTM-5.5,common,662750000
2013-09-30,common-outstanding-diluted,2013.0,period,9M,common,663000000
2013-09-30,common-outstanding-diluted,2013.0,period,Q3,common,664000000
2013-06-30,common-outstanding-diluted,2013.0,period,TTM-5.75,common,662250000
